serial,name,region
NKAP,Fighters Destiny (Europe),Europe
NKAP,Fighters Destiny (Europe),Europe
NKAF,Fighters Destiny (France),France
NKAF,Fighters Destiny (France),France
NKAD,Fighters Destiny (Germany),Germany
NKAD,Fighters Destiny (Germany),Germany
NKAE,Fighters Destiny (USA),USA
NKAE,Fighters Destiny (USA),USA
NKAJ,Fighting Cup (Japan),Japan
NKAJ,Fighting Cup (Japan),Japan
NFFP,Fighting Force 64 (Europe),Europe
NFFP,Fighting Force 64 (Europe),Europe
NFFE,Fighting Force 64 (USA),USA
NFFE,Fighting Force 64 (USA),USA
NFDP,Flying Dragon (Europe),Europe
NFDP,Flying Dragon (Europe),Europe
NFDE,Flying Dragon (USA),USA
NFDE,Flying Dragon (USA),USA
NFOP,"Forsaken (Europe) (En,Fr,Es,It)",Europe
NFOP,"Forsaken (Europe) (En,Fr,Es,It)",Europe
NFOD,Forsaken (Germany),Germany
NFOD,Forsaken (Germany),Germany
NFOE,Forsaken 64 (USA),USA
NFOE,Forsaken 64 (USA),USA
NF9E,Fox Sports College Hoops '99 (USA),USA
NF9E,Fox Sports College Hoops '99 (USA),USA
NGVE,Frogger 2 (USA) (Proto 1),USA
NGVE,Frogger 2 (USA) (Proto 1),USA
NGVE,Frogger 2 (USA) (Proto 2),USA
NGVE,Frogger 2 (USA) (Proto 2),USA
NGVE,Frogger 2 (USA) (Proto 3),USA
NGVE,Frogger 2 (USA) (Proto 3),USA
NGVE,Frogger 2 (USA) (Proto 4),USA
NGVE,Frogger 2 (USA) (Proto 4),USA
NSIJ,Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan),Japan
NSIJ,Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan),Japan
NGAP,G.A.S.P!! Fighters' NEXTream (Europe),Europe
NGAP,G.A.S.P!! Fighters' NEXTream (Europe),Europe
NGAJ,G.A.S.P!! Fighters' NEXTream (Japan),Japan
NGAJ,G.A.S.P!! Fighters' NEXTream (Japan),Japan
NGCP,"GT 64 - Championship Edition (Europe) (En,Fr,De)",Europe
NGCP,"GT 64 - Championship Edition (Europe) (En,Fr,De)",Europe
NGCE,GT 64 - Championship Edition (USA),USA
NGCE,GT 64 - Championship Edition (USA),USA
NG6J,Ganbare Goemon - Dero Dero Douchuu Obake Tenkomori (Japan),Japan
NG6J,Ganbare Goemon - Dero Dero Douchuu Obake Tenkomori (Japan),Japan
NG5J,Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan),Japan
NG5J,Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan),Japan
NG5J,Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan) (Rev 1),Japan
NG5J,Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan) (Rev 1),Japan
N3HJ,Ganbare! Nippon! Olympics 2000 (Japan),Japan
N3HJ,Ganbare! Nippon! Olympics 2000 (Japan),Japan
NGXP,Gauntlet Legends (Europe),Europe
NGXP,Gauntlet Legends (Europe),Europe
NGDJ,Gauntlet Legends (Japan),Japan
NGDJ,Gauntlet Legends (Japan),Japan
NGXE,Gauntlet Legends (USA),USA
NGXE,Gauntlet Legends (USA),USA
NGLJ,Getter Love!! - Cho Renai Party Game Tanjou (Japan),Japan
NGLJ,Getter Love!! - Cho Renai Party Game Tanjou (Japan),Japan
NX3P,"Gex 3 - Deep Cover Gecko (Europe) (En,Es,It)",Europe
NX3P,"Gex 3 - Deep Cover Gecko (Europe) (En,Es,It)",Europe
NX3X,"Gex 3 - Deep Cover Gecko (Europe) (Fr,De)",Europe
NX3X,"Gex 3 - Deep Cover Gecko (Europe) (Fr,De)",Europe
NX3E,Gex 3 - Deep Cover Gecko (USA),USA
NX3E,Gex 3 - Deep Cover Gecko (USA),USA
NX2P,Gex 64 - Enter the Gecko (Europe),Europe
NX2P,Gex 64 - Enter the Gecko (Europe),Europe
NX2E,Gex 64 - Enter the Gecko (USA),USA
NX2E,Gex 64 - Enter the Gecko (USA),USA
NGVP,"Glover (Europe) (En,Fr,De)",Europe
NGVP,"Glover (Europe) (En,Fr,De)",Europe
NGVE,Glover (USA),USA
NGVE,Glover (USA),USA
NGVE,"Glover (USA) (En,Fr,De) (Limited Run Games)",USA
NGVE,"Glover (USA) (En,Fr,De) (Limited Run Games)",USA
NGVE,Glover 2 (USA) (Proto 1),USA
NGVE,Glover 2 (USA) (Proto 1),USA
NGPJ,Goemon - Mononoke Sugoroku (Japan),Japan
NGPJ,Goemon - Mononoke Sugoroku (Japan),Japan
NGME,Goemon's Great Adventure (USA),USA
NGME,Goemon's Great Adventure (USA),USA
NGNE,Golden Nugget 64 (USA),USA
NGNE,Golden Nugget 64 (USA),USA
NGEP,GoldenEye 007 (Europe),Europe
NGEP,GoldenEye 007 (Europe),Europe
NGEJ,GoldenEye 007 (Japan),Japan
NGEJ,GoldenEye 007 (Japan),Japan
NGEJ,GoldenEye 007 (Japan) (Switch Online),Japan
NGEJ,GoldenEye 007 (Japan) (Switch Online),Japan
NGEE,GoldenEye 007 (USA),USA
NGEE,GoldenEye 007 (USA),USA
NGEE,"GoldenEye 007 (USA, Europe) (Switch Online)",USA
NGEE,"GoldenEye 007 (USA, Europe) (Switch Online)",USA
NNSX,HSV Adventure Racing! (Australia),Australia
NNSX,HSV Adventure Racing! (Australia),Australia
NHSJ,Hamster Monogatari 64 (Japan),Japan
NHSJ,Hamster Monogatari 64 (Japan),Japan
NM9J,Harukanaru Augusta - Masters '98 (Japan),Japan
NM9J,Harukanaru Augusta - Masters '98 (Japan),Japan
NYWE,Harvest Moon 64 (USA),USA
NYWE,Harvest Moon 64 (USA),USA
NHPJ,Heiwa Pachinko World 64 (Japan),Japan
NHPJ,Heiwa Pachinko World 64 (Japan),Japan
NHCP,"Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl)",Europe
NHCP,"Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl)",Europe
NHCE,Hercules - The Legendary Journeys (USA),USA
NHCE,Hercules - The Legendary Journeys (USA),USA
NHCE,Hercules - The Legendary Journeys (USA) (Beta 2),USA
NHCE,Hercules - The Legendary Journeys (USA) (Beta 2),USA
NHXP,Hexen (Europe),Europe
NHXP,Hexen (Europe),Europe
NHXF,Hexen (France),France
NHXF,Hexen (France),France
NHXD,Hexen (Germany),Germany
NHXD,Hexen (Germany),Germany
NHXJ,Hexen (Japan),Japan
NHXJ,Hexen (Japan),Japan
NHXE,Hexen (USA),USA
NHXE,Hexen (USA),USA
NPGE,"Hey You, Pikachu! (USA)",USA
NPGE,"Hey You, Pikachu! (USA)",USA
NHKJ,Hiryuu no Ken Twin (Japan),Japan
NHKJ,Hiryuu no Ken Twin (Japan),Japan
NETP,Holy Magic Century (Europe),Europe
NETP,Holy Magic Century (Europe),Europe
NETF,Holy Magic Century (France),France
NETF,Holy Magic Century (France),France
NETD,Holy Magic Century (Germany),Germany
NETD,Holy Magic Century (Germany),Germany
NK4J,Hoshi no Kirby 64 (Japan),Japan
NK4J,Hoshi no Kirby 64 (Japan),Japan
NK4J,Hoshi no Kirby 64 (Japan) (Rev 1),Japan
NK4J,Hoshi no Kirby 64 (Japan) (Rev 1),Japan
NK4J,Hoshi no Kirby 64 (Japan) (Rev 2),Japan
NK4J,Hoshi no Kirby 64 (Japan) (Rev 2),Japan
NK4J,Hoshi no Kirby 64 (Japan) (Rev 3),Japan
NK4J,Hoshi no Kirby 64 (Japan) (Rev 3),Japan
NHWP,"Hot Wheels - Turbo Racing (Europe) (En,Fr,De)",Europe
NHWP,"Hot Wheels - Turbo Racing (Europe) (En,Fr,De)",Europe
NHWE,Hot Wheels - Turbo Racing (USA),USA
NHWE,Hot Wheels - Turbo Racing (USA),USA
NHGJ,Human Grand Prix - The New Generation (Japan),Japan
NHGJ,Human Grand Prix - The New Generation (Japan),Japan
NHVP,"Hybrid Heaven (Europe) (En,Fr,De)",Europe
NHVP,"Hybrid Heaven (Europe) (En,Fr,De)",Europe
NHYJ,Hybrid Heaven (Japan),Japan
NHYJ,Hybrid Heaven (Japan),Japan
NHVE,Hybrid Heaven (USA),USA
NHVE,Hybrid Heaven (USA),USA
NHTP,Hydro Thunder (Europe),Europe
NHTP,Hydro Thunder (Europe),Europe
NHTF,Hydro Thunder (France),France
NHTF,Hydro Thunder (France),France
NHTE,Hydro Thunder (USA),USA
NHTE,Hydro Thunder (USA),USA
NH5J,Hyper Olympics in Nagano 64 (Japan),Japan
NH5J,Hyper Olympics in Nagano 64 (Japan),Japan
NIMJ,Ide Yosuke no Mahjong Juku (Japan),Japan
NIMJ,Ide Yosuke no Mahjong Juku (Japan),Japan
NWBP,Iggy's Reckin' Balls (Europe),Europe
NWBP,Iggy's Reckin' Balls (Europe),Europe
NWBE,Iggy's Reckin' Balls (USA),USA
NWBE,Iggy's Reckin' Balls (USA),USA
NTUE,Iggy's Reckin' Balls (USA) (Beta),USA
NTUE,Iggy's Reckin' Balls (USA) (Beta),USA
NWBJ,Iggy-kun no Bura Bura Poyon (Japan),Japan
NWBJ,Iggy-kun no Bura Bura Poyon (Japan),Japan
NFHP,In-Fisherman - Bass Hunter 64 (Europe),Europe
NFHP,In-Fisherman - Bass Hunter 64 (Europe),Europe
NFHE,In-Fisherman - Bass Hunter 64 (USA),USA
NFHE,In-Fisherman - Bass Hunter 64 (USA),USA
NIJP,Indiana Jones and the Infernal Machine (Australia) (Proto),Australia
NIJP,Indiana Jones and the Infernal Machine (Australia) (Proto),Australia
NIJE,Indiana Jones and the Infernal Machine (USA),USA
NIJE,Indiana Jones and the Infernal Machine (USA),USA
NICE,Indy Racing 2000 (USA),USA
NICE,Indy Racing 2000 (USA),USA
NWSP,International Superstar Soccer '98 (Europe),Europe
NWSP,International Superstar Soccer '98 (Europe),Europe
!none!,International Superstar Soccer '98 (Europe) (Beta),Europe
NWSE,International Superstar Soccer '98 (USA),USA
NWSE,International Superstar Soccer '98 (USA),USA
NISX,"International Superstar Soccer 2000 (Europe) (En,De)",Europe
NISX,"International Superstar Soccer 2000 (Europe) (En,De)",Europe
NISY,"International Superstar Soccer 2000 (Europe) (Fr,It)",Europe
NISY,"International Superstar Soccer 2000 (Europe) (Fr,It)",Europe
NISE,"International Superstar Soccer 2000 (USA) (En,Es)",USA
NISE,"International Superstar Soccer 2000 (USA) (En,Es)",USA
NISE,"International Superstar Soccer 2000 (USA) (En,Es) (Rev 1)",USA
NISE,"International Superstar Soccer 2000 (USA) (En,Es) (Rev 1)",USA
NJPP,International Superstar Soccer 64 (Europe),Europe
NJPP,International Superstar Soccer 64 (Europe),Europe
NJPE,International Superstar Soccer 64 (USA),USA
NJPE,International Superstar Soccer 64 (USA),USA
N3HP,"International Track & Field - Summer Games (Europe) (En,Fr,De)",Europe
N3HP,"International Track & Field - Summer Games (Europe) (En,Fr,De)",Europe
N3HE,International Track & Field 2000 (USA),USA
N3HE,International Track & Field 2000 (USA),USA
NIBJ,Itoi Shigesato no Bass Tsuri No. 1 Kettei Ban! (Japan),Japan
NIBJ,Itoi Shigesato no Bass Tsuri No. 1 Kettei Ban! (Japan),Japan
NDSJ,J.League Dynamite Soccer 64 (Japan),Japan
NDSJ,J.League Dynamite Soccer 64 (Japan),Japan
NJEJ,J.League Eleven Beat 1997 (Japan),Japan
NJEJ,J.League Eleven Beat 1997 (Japan),Japan
NJLJ,J.League Live 64 (Japan),Japan
NJLJ,J.League Live 64 (Japan),Japan
NSJJ,J.League Tactics Soccer (Japan),Japan
NSJJ,J.League Tactics Soccer (Japan),Japan
NSJJ,J.League Tactics Soccer (Japan) (Rev 1),Japan
NSJJ,J.League Tactics Soccer (Japan) (Rev 1),Japan
NMAJ,Jangou Simulation Mahjong Dou 64 (Japan),Japan
NMAJ,Jangou Simulation Mahjong Dou 64 (Japan),Japan
NJOE,Jeopardy! (USA),USA
NJOE,Jeopardy! (USA),USA
NCOP,Jeremy McGrath Supercross 2000 (Europe),Europe
NCOP,Jeremy McGrath Supercross 2000 (Europe),Europe
NCOE,Jeremy McGrath Supercross 2000 (USA),USA
NCOE,Jeremy McGrath Supercross 2000 (USA),USA
NTUE,Jeremy McGrath Supercross 2000 (USA) (Beta),USA
NTUE,Jeremy McGrath Supercross 2000 (USA) (Beta),USA
NJFP,"Jet Force Gemini (Europe) (En,Fr,De,Es)",Europe
NJFP,"Jet Force Gemini (Europe) (En,Fr,De,Es)",Europe
NJFE,Jet Force Gemini (USA),USA
NJFE,Jet Force Gemini (USA),USA
NGSJ,Jikkyou G1 Stable (Japan),Japan
NGSJ,Jikkyou G1 Stable (Japan),Japan
NGSJ,Jikkyou G1 Stable (Japan) (Rev 1),Japan
NGSJ,Jikkyou G1 Stable (Japan) (Rev 1),Japan
NPSJ,Jikkyou J.League 1999 - Perfect Striker 2 (Japan),Japan
NPSJ,Jikkyou J.League 1999 - Perfect Striker 2 (Japan),Japan
NPSJ,Jikkyou J.League 1999 - Perfect Striker 2 (Japan) (Rev 1),Japan
NPSJ,Jikkyou J.League 1999 - Perfect Striker 2 (Japan) (Rev 1),Japan
NJPJ,Jikkyou J.League Perfect Striker (Japan),Japan
NJPJ,Jikkyou J.League Perfect Striker (Japan),Japan
NPEJ,Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan),Japan
NPEJ,Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan),Japan
NPEJ,Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan) (Rev 1),Japan
NPEJ,Jikkyou Powerful Pro Yakyuu - Basic Ban 2001 (Japan) (Rev 1),Japan
NPAJ,Jikkyou Powerful Pro Yakyuu 2000 (Japan),Japan
NPAJ,Jikkyou Powerful Pro Yakyuu 2000 (Japan),Japan
NPAJ,Jikkyou Powerful Pro Yakyuu 2000 (Japan) (Rev 1),Japan
NPAJ,Jikkyou Powerful Pro Yakyuu 2000 (Japan) (Rev 1),Japan
NP4J,Jikkyou Powerful Pro Yakyuu 4 (Japan),Japan
NP4J,Jikkyou Powerful Pro Yakyuu 4 (Japan),Japan
!none!,Jikkyou Powerful Pro Yakyuu 4 (Japan) (Beta),Japan
NP4J,Jikkyou Powerful Pro Yakyuu 4 (Japan) (Rev 1),Japan
NP4J,Jikkyou Powerful Pro Yakyuu 4 (Japan) (Rev 1),Japan
NJ5J,Jikkyou Powerful Pro Yakyuu 5 (Japan),Japan
NJ5J,Jikkyou Powerful Pro Yakyuu 5 (Japan),Japan
NJ5J,Jikkyou Powerful Pro Yakyuu 5 (Japan) (Rev 1),Japan
NJ5J,Jikkyou Powerful Pro Yakyuu 5 (Japan) (Rev 1),Japan
NJ5J,Jikkyou Powerful Pro Yakyuu 5 (Japan) (Rev 2),Japan
NJ5J,Jikkyou Powerful Pro Yakyuu 5 (Japan) (Rev 2),Japan
NP6J,Jikkyou Powerful Pro Yakyuu 6 (Japan),Japan
NP6J,Jikkyou Powerful Pro Yakyuu 6 (Japan),Japan
NP6J,Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 1),Japan
NP6J,Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 1),Japan
NP6J,Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 2),Japan
NP6J,Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 2),Japan
NWSJ,Jikkyou World Soccer - World Cup France '98 (Japan),Japan
NWSJ,Jikkyou World Soccer - World Cup France '98 (Japan),Japan
NWSJ,Jikkyou World Soccer - World Cup France '98 (Japan) (Rev 1),Japan
NWSJ,Jikkyou World Soccer - World Cup France '98 (Japan) (Rev 1),Japan
NWSJ,Jikkyou World Soccer - World Cup France '98 (Japan) (Rev 2),Japan
NWSJ,Jikkyou World Soccer - World Cup France '98 (Japan) (Rev 2),Japan
NJ3J,Jikkyou World Soccer 3 (Japan),Japan
NJ3J,Jikkyou World Soccer 3 (Japan),Japan
NTUJ,Jikuu Senshi Turok (Japan),Japan
NTUJ,Jikuu Senshi Turok (Japan),Japan
NJGJ,Jinsei Game 64 (Japan),Japan
NJGJ,Jinsei Game 64 (Japan),Japan
NDWP,"John Romero's Daikatana (Europe) (En,Fr,De)",Europe
NDWP,"John Romero's Daikatana (Europe) (En,Fr,De)",Europe
NDWJ,John Romero's Daikatana (Japan),Japan
NDWJ,John Romero's Daikatana (Japan),Japan
NDWE,John Romero's Daikatana (USA),USA
NDWE,John Romero's Daikatana (USA),USA
NFYJ,Kakutou Denshou - F-Cup Maniax (Japan),Japan
NFYJ,Kakutou Denshou - F-Cup Maniax (Japan),Japan
NKJE,Ken Griffey Jr.'s Slugfest (USA),USA
NKJE,Ken Griffey Jr.'s Slugfest (USA),USA
NKIP,Killer Instinct Gold (Europe),Europe
NKIP,Killer Instinct Gold (Europe),Europe
NKIE,Killer Instinct Gold (USA),USA
NKIE,Killer Instinct Gold (USA),USA
NKIE,Killer Instinct Gold (USA) (Rev 1),USA
NKIE,Killer Instinct Gold (USA) (Rev 1),USA
NKIE,Killer Instinct Gold (USA) (Rev 2),USA
NKIE,Killer Instinct Gold (USA) (Rev 2),USA
NSBJ,King Hill 64 - Extreme Snowboarding (Japan),Japan
NSBJ,King Hill 64 - Extreme Snowboarding (Japan),Japan
N64J,Kiratto Kaiketsu! 64 Tanteidan (Japan),Japan
N64J,Kiratto Kaiketsu! 64 Tanteidan (Japan),Japan
NK4P,Kirby 64 - The Crystal Shards (Europe),Europe
NK4P,Kirby 64 - The Crystal Shards (Europe),Europe
NK4E,Kirby 64 - The Crystal Shards (USA),USA
NK4E,Kirby 64 - The Crystal Shards (USA),USA
NKEP,Knife Edge - Nose Gunner (Europe),Europe
NKEP,Knife Edge - Nose Gunner (Europe),Europe
NKEJ,Knife Edge - Nose Gunner (Japan),Japan
NKEJ,Knife Edge - Nose Gunner (Japan),Japan
NKEE,Knife Edge - Nose Gunner (USA),USA
NKEE,Knife Edge - Nose Gunner (USA),USA
NKKP,Knockout Kings 2000 (Europe),Europe
NKKP,Knockout Kings 2000 (Europe),Europe
NKKE,Knockout Kings 2000 (USA),USA
NKKE,Knockout Kings 2000 (USA),USA
NNBP,Kobe Bryant in NBA Courtside (Europe),Europe
NNBP,Kobe Bryant in NBA Courtside (Europe),Europe
NNBE,Kobe Bryant in NBA Courtside (USA),USA
NNBE,Kobe Bryant in NBA Courtside (USA),USA
NLGP,"LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",Europe
NLGP,"LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",Europe
NLGE,"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",USA
NLGE,"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",USA
NLLJ,Last Legion UX (Japan),Japan
NLLJ,Last Legion UX (Japan),Japan
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Debug)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Debug)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Wii Virtual Console)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Wii Virtual Console)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (Zelda Collection)",Europe
NZSP,"Legend of Zelda, The - Majora's Mask (Europe) (Zelda Collection)",Europe
NZSE,"Legend of Zelda, The - Majora's Mask (USA)",USA
NZSE,"Legend of Zelda, The - Majora's Mask (USA)",USA
NZSE,"Legend of Zelda, The - Majora's Mask (USA) (Zelda Collection)",USA
NZSE,"Legend of Zelda, The - Majora's Mask (USA) (Zelda Collection)",USA
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (GameCube)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (GameCube)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (GameCube) (Debug)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (GameCube) (Debug)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De) (Rev 1)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De) (Rev 1)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (GameCube)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time (Europe) (GameCube)",Europe
CZLE,"Legend of Zelda, The - Ocarina of Time (USA)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (Beta)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (Beta)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (GameCube)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (GameCube)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (Rev 1)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (Rev 1)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (Rev 2)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time (USA) (Rev 2)",USA
NZLP,"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (En,Fr,De) (Zelda Collection)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (En,Fr,De) (Zelda Collection)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (GameCube) (Debug)",Europe
NZLP,"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (GameCube) (Debug)",Europe
CZLE,"Legend of Zelda, The - Ocarina of Time - Master Quest (USA) (GameCube)",USA
CZLE,"Legend of Zelda, The - Ocarina of Time - Master Quest (USA) (GameCube)",USA
NTSJ,Let's Smash (Japan),Japan
NTSJ,Let's Smash (Japan),Japan
NLRP,"Lode Runner 3-D (Europe) (En,Fr,De,Es,It)",Europe
NLRP,"Lode Runner 3-D (Europe) (En,Fr,De,Es,It)",Europe
NLRJ,Lode Runner 3-D (Japan),Japan
NLRJ,Lode Runner 3-D (Japan),Japan
NLRE,Lode Runner 3-D (USA),USA
NLRE,Lode Runner 3-D (USA),USA
NFXU,"Lylat Wars (Australia) (En,Fr,De)",Australia
NFXU,"Lylat Wars (Australia) (En,Fr,De)",Australia
NFXP,"Lylatwars (Europe) (En,Fr,De)",Europe
NFXP,"Lylatwars (Europe) (En,Fr,De)",Europe
NMRP,"MRC - Multi-Racing Championship (Europe) (En,Fr,De)",Europe
NMRP,"MRC - Multi-Racing Championship (Europe) (En,Fr,De)",Europe
NMRJ,MRC - Multi-Racing Championship (Japan),Japan
NMRJ,MRC - Multi-Racing Championship (Japan),Japan
NMRE,MRC - Multi-Racing Championship (USA),USA
NMRE,MRC - Multi-Racing Championship (USA),USA
NMEP,Mace - The Dark Age (Europe),Europe
NMEP,Mace - The Dark Age (Europe),Europe
NMEE,Mace - The Dark Age (USA),USA
NMEE,Mace - The Dark Age (USA),USA
N8MP,Madden Football 64 (Europe),Europe
N8MP,Madden Football 64 (Europe),Europe
N8ME,Madden Football 64 (USA),USA
N8ME,Madden Football 64 (USA),USA
NMDE,Madden NFL 2000 (USA),USA
NMDE,Madden NFL 2000 (USA),USA
NFLE,Madden NFL 2001 (USA),USA
NFLE,Madden NFL 2001 (USA),USA
N2ME,Madden NFL 2002 (USA),USA
N2ME,Madden NFL 2002 (USA),USA
N9MP,Madden NFL 99 (Europe),Europe
N9MP,Madden NFL 99 (Europe),Europe
N9ME,Madden NFL 99 (USA),USA
N9ME,Madden NFL 99 (USA),USA
N9ME,Madden NFL 99 (USA) (Beta),USA
N9ME,Madden NFL 99 (USA) (Beta),USA
N9ME,Madden NFL 99 (USA) (Rev 1),USA
N9ME,Madden NFL 99 (USA) (Rev 1),USA
NMTP,Magical Tetris Challenge (Europe),Europe
NMTP,Magical Tetris Challenge (Europe),Europe
NMTD,Magical Tetris Challenge (Germany),Germany
NMTD,Magical Tetris Challenge (Germany),Germany
NMTE,Magical Tetris Challenge (USA),USA
NMTE,Magical Tetris Challenge (USA),USA
NMTJ,Magical Tetris Challenge featuring Mickey (Japan),Japan
NMTJ,Magical Tetris Challenge featuring Mickey (Japan),Japan
NMJJ,Mahjong 64 (Japan),Japan
NMJJ,Mahjong 64 (Japan),Japan
NMHJ,Mahjong Hourouki Classic (Japan),Japan
NMHJ,Mahjong Hourouki Classic (Japan),Japan
NMMJ,Mahjong Master (Japan),Japan
NMMJ,Mahjong Master (Japan),Japan
NKGP,Major League Baseball Featuring Ken Griffey Jr. (Australia),Australia
NKGP,Major League Baseball Featuring Ken Griffey Jr. (Australia),Australia
NKGE,Major League Baseball Featuring Ken Griffey Jr. (USA),USA
NKGE,Major League Baseball Featuring Ken Griffey Jr. (USA),USA
NMME,Manic Miner 64 (World) (Summer64),World
NMME,Manic Miner 64 (World) (Summer64),World
NMFP,Mario Golf (Europe),Europe
NMFP,Mario Golf (Europe),Europe
NMFE,Mario Golf (USA),USA
NMFE,Mario Golf (USA),USA
NMFJ,Mario Golf 64 (Japan),Japan
NMFJ,Mario Golf 64 (Japan),Japan
NMFJ,Mario Golf 64 (Japan) (Rev 1),Japan
NMFJ,Mario Golf 64 (Japan) (Rev 1),Japan
NKTP,Mario Kart 64 (Europe),Europe
NKTP,Mario Kart 64 (Europe),Europe
NKTP,Mario Kart 64 (Europe) (Rev 1),Europe
NKTP,Mario Kart 64 (Europe) (Rev 1),Europe
NKTJ,Mario Kart 64 (Japan),Japan
NKTJ,Mario Kart 64 (Japan),Japan
NKTJ,Mario Kart 64 (Japan) (Rev 1),Japan
NKTJ,Mario Kart 64 (Japan) (Rev 1),Japan
NKTE,Mario Kart 64 (USA),USA
NKTE,Mario Kart 64 (USA),USA
NLBP,"Mario Party (Europe) (En,Fr,De)",Europe
NLBP,"Mario Party (Europe) (En,Fr,De)",Europe
CLBJ,Mario Party (Japan),Japan
CLBJ,Mario Party (Japan),Japan
CLBE,Mario Party (USA),USA
CLBE,Mario Party (USA),USA
NMWP,"Mario Party 2 (Europe) (En,Fr,De,Es,It)",Europe
NMWP,"Mario Party 2 (Europe) (En,Fr,De,Es,It)",Europe
NMWP,"Mario Party 2 (Europe) (En,Fr,De,Es,It) (Wii Virtual Console)",Europe
NMWP,"Mario Party 2 (Europe) (En,Fr,De,Es,It) (Wii Virtual Console)",Europe
NMWJ,Mario Party 2 (Japan),Japan
NMWJ,Mario Party 2 (Japan),Japan
NMWJ,Mario Party 2 (Japan) (Wii Virtual Console),Japan
NMWJ,Mario Party 2 (Japan) (Wii Virtual Console),Japan
NMWE,Mario Party 2 (USA),USA
NMWE,Mario Party 2 (USA),USA
NMWE,Mario Party 2 (USA) (Wii Virtual Console),USA
NMWE,Mario Party 2 (USA) (Wii Virtual Console),USA
NMVP,"Mario Party 3 (Europe) (En,Fr,De,Es)",Europe
NMVP,"Mario Party 3 (Europe) (En,Fr,De,Es)",Europe
NMVJ,Mario Party 3 (Japan),Japan
