system,game_name,ch_name,id
mdcd,Night Trap (USA) (Disc 2) (Rerelease) (Alt),午夜陷阱 （美版） (DISC 2) (再发行版) (ALT),MDCD#288
mdcd,Night Trap (USA) (Disc 2) (Rerelease),午夜陷阱 （美版） (DISC 2) (再发行版),MDCD#289
mdcd,Night Trap (USA) (Disc 2) (Sega CD 32X) (RE-1),午夜陷阱 （美版） (DISC 2) (世嘉 CD 32X) (RE-1),MDCD#290
mdcd,Night Trap (USA) (Disc 2),午夜陷阱 （美版） (DISC 2),MDCD#291
mdcd,"Ninja Warriors, The (Japan)",忍者战士 （日版）,MDCD#292
mdcd,Nobunaga no Yabou - Haouden (Japan),信长之野望 - 霸王传 （日版）,MDCD#293
mdcd,Nostalgia 1907 (Japan),怀旧 1907 （日版）,MDCD#294
mdcd,Note! Color Mechanica (USA) (Unl) (Alt),注意!彩色力学 （美版） （未授权版） (ALT),MDCD#295
mdcd,Note! Color Mechanica (USA) (Unl),注意!彩色力学 （美版） （未授权版）,MDCD#296
mdcd,Novastorm (Europe) (Demo),诺瓦风暴 （欧版） (体验版),MDCD#297
mdcd,Novastorm (Europe),诺瓦风暴 （欧版）,MDCD#298
mdcd,Novastorm (USA),诺瓦风暴 （美版）,MDCD#299
mdcd,Panic! (USA) (RE),恐慌! （美版） (RE),MDCD#300
mdcd,Pier Solar and the Great Architects Enhanced Soundtrack Disc (USA),太阳码头与大建筑师 增强音轨光盘 （美版）,MDCD#301
mdcd,Pitfall - The Mayan Adventure (Europe) (Demo),玛雅历险记 （欧版） (体验版),MDCD#302
mdcd,Pitfall - The Mayan Adventure (Europe),玛雅历险记 （欧版）,MDCD#303
mdcd,Pitfall - The Mayan Adventure (USA),玛雅历险记 （美版）,MDCD#304
mdcd,Popful Mail (Japan) (Sample),美少女剑士 （日版） 体验版,MDCD#305
mdcd,Popful Mail (Japan),美少女剑士 （日版）,MDCD#306
mdcd,Popful Mail (USA) (RE),美少女剑士 （美版） (RE),MDCD#307
mdcd,Power Factory (Europe),电力工厂 （欧版）,MDCD#308
mdcd,Power Factory (USA),电力工厂 （美版）,MDCD#309
mdcd,Power Monger (USA),权力征战 （美版）,MDCD#310
mdcd,PowerMonger (Europe),权力征战 （欧版）,MDCD#311
mdcd,Prince of Persia (Europe),波斯王子 （欧版）,MDCD#312
mdcd,Prince of Persia (Japan),波斯王子 （日版）,MDCD#313
mdcd,Prince of Persia (USA),波斯王子 （美版）,MDCD#314
mdcd,Prize Fighter (Europe) (Disc 1),拳击手 （欧版） (DISC 1),MDCD#315
mdcd,Prize Fighter (Europe) (Disc 2),拳击手 （欧版） (DISC 2),MDCD#316
mdcd,Prize Fighter (Japan) (Disc 1),拳击手 （日版） (DISC 1),MDCD#317
mdcd,Prize Fighter (Japan) (Disc 2),拳击手 （日版） (DISC 2),MDCD#318
mdcd,Prize Fighter (USA) (Disc 1) (Alt),拳击手 （美版） (DISC 1) (ALT),MDCD#319
mdcd,Prize Fighter (USA) (Disc 1),拳击手 （美版） (DISC 1),MDCD#320
mdcd,Prize Fighter (USA) (Disc 2),拳击手 （美版） (DISC 2),MDCD#321
mdcd,Pro Yakyuu Super League CD (Japan),职业棒球超级联赛 CD （日版）,MDCD#322
mdcd,Psychic Detective Series Vol. 3 - Aya (Japan),精神侦探 系列 卷 3 - AYA （日版）,MDCD#323
mdcd,Psychic Detective Series Vol. 4 - Orgel (Japan),精神侦探 系列 卷 4 - ORGEL （日版）,MDCD#324
mdcd,Psygnosis Christmas Sampler (Europe) (Alt),精神圣诞节 样本 （欧版） (ALT),MDCD#325
mdcd,Psygnosis Christmas Sampler (Europe),精神圣诞节 样本 （欧版）,MDCD#326
mdcd,Puggsy (Europe),海岛冒险 （欧版）,MDCD#327
mdcd,Puggsy (USA),海岛冒险 （美版）,MDCD#328
mdcd,Quiz Scramble Special (Japan) (Rev B),抢答竞猜 特别版 （日版） (REV B),MDCD#329
mdcd,Quiz Tonosama no Yabou (Japan),问答殿样之野望 （日版）,MDCD#330
mdcd,Racing Aces (USA),竞速王牌 （美版）,MDCD#331
mdcd,Radical Rex (USA),激进霸王龙 （美版）,MDCD#332
mdcd,Ranma 1-2 - Byakuranaika (Japan),乱马 1-2 - 白兰爱歌 （日版）,MDCD#333
mdcd,RDF - Global Conflict (USA),RDF - 全球冲突 （美版）,MDCD#334
mdcd,Record of Lodoss War (Japan) (Sample),罗德岛战记 （日版） 体验版,MDCD#335
mdcd,Record of Lodoss War (Japan),罗德岛战记 （日版）,MDCD#336
mdcd,Revenge of the Ninja (USA),复仇忍者 （美版）,MDCD#337
mdcd,Revengers of Vengeance (USA),复仇者 （美版）,MDCD#338
mdcd,Rise of the Dragon (USA) (Rerelease) (RE),龙之崛起 （美版） (再发行版) (RE),MDCD#339
mdcd,Rise of the Dragon (USA),龙之崛起 （美版）,MDCD#340
mdcd,Rise of the Dragon - A Blade Hunter Mystery (Japan),龙之崛起 - A 战斗陀螺  BEY剑 HUNTER 神秘岛ERY （日版）,MDCD#341
mdcd,Road Avenger (Europe),道路复仇者 （欧版）,MDCD#342
mdcd,Road Avenger (USA),道路复仇者 （美版）,MDCD#343
mdcd,Road Blaster FX (Japan),公路风暴 FX （日版）,MDCD#344
mdcd,Road Rash (USA),暴力摩托 （美版）,MDCD#345
mdcd,Robo Aleste (Europe),电忍雅士达 （欧版）,MDCD#346
mdcd,Robo Aleste (USA),电忍雅士达 （美版）,MDCD#347
mdcd,Samurai Shodown (Europe) (Demo),侍魂 （欧版） (体验版),MDCD#348
mdcd,Samurai Shodown (Europe),侍魂 （欧版）,MDCD#349
mdcd,Samurai Shodown (USA) (RE),侍魂 （美版） (RE),MDCD#350
mdcd,Sangokushi III (Japan),三国志 III （日版）,MDCD#351
mdcd,"Secret of Monkey Island, The (Japan)",猴岛小英雄 （日版）,MDCD#352
mdcd,"Secret of Monkey Island, The (USA) (RE)",猴岛小英雄 （美版） (RE),MDCD#353
mdcd,Sega Classic Arcade Collection - Limited Edition (Japan),世嘉 经典街机 精选集 - 限定版 （日版）,MDCD#354
mdcd,Sega Classics Arcade Collection (USA) (4-in-1) (RE),世嘉 经典街机 精选集 （美版） (4-IN-1) (RE),MDCD#355
mdcd,Sega Classics Arcade Collection (USA) (4-in-1) (RE2),世嘉 经典街机 精选集 （美版） (4-IN-1) (RE2),MDCD#356
mdcd,Sega Classics Arcade Collection (USA) (5-in-1),世嘉 经典街机 精选集 （美版） (5-IN-1),MDCD#357
mdcd,Sega Classics Arcade Collection - Limited Edition (Europe) (Rev A) (Alt),世嘉 经典街机 精选集 - 限定版 （欧版） (REV A) (ALT),MDCD#358
mdcd,Sega Classics Arcade Collection - Limited Edition (Europe) (Rev A),世嘉 经典街机 精选集 - 限定版 （欧版） (REV A),MDCD#359
mdcd,"Seima Densetsu 3x3 Eyes (Japan, Korea)","圣魔传说 3X3只眼 (日版,韩版)",MDCD#360
mdcd,Seirei Shinseiki - Fhey Area (Japan),精灵新世纪 （日版）,MDCD#361
mdcd,Sengoku Denshou (Japan),战国传承 （日版）,MDCD#362
mdcd,Sensible Soccer (Europe) (Demo),感官足球 （欧版） (体验版),MDCD#363
mdcd,Sensible Soccer (Europe),感官足球 （欧版）,MDCD#364
mdcd,Sewer Shark (Europe),下水道鲨鱼 （欧版）,MDCD#365
mdcd,Sewer Shark (USA) (Not for Resale) (Alt 1),下水道鲨鱼 （美版） (NOT FOR RESALE) (ALT 1),MDCD#366
mdcd,Sewer Shark (USA) (Not for Resale) (Alt 2),下水道鲨鱼 （美版） (NOT FOR RESALE) (ALT 2),MDCD#367
mdcd,Sewer Shark (USA) (Not for Resale),下水道鲨鱼 （美版） (NOT FOR RESALE),MDCD#368
mdcd,Sewer Shark (USA) (Rev 1),下水道鲨鱼 （美版） (REV 1),MDCD#369
mdcd,Sewer Shark (USA),下水道鲨鱼 （美版）,MDCD#370
mdcd,Shadow of the Beast II (USA),暗影野兽 II （美版）,MDCD#371
mdcd,Shadow of the Beast II - Juushin no Jubaku (Japan),暗影野兽 II - 兽神的咒缚 （日版）,MDCD#372
mdcd,Shadowrun (Japan),暗影狂奔 （日版）,MDCD#373
mdcd,Sherlock Holmes - Consulting Detective (Europe),福尔摩斯-咨询侦探 （欧版）,MDCD#374
mdcd,Sherlock Holmes - Consulting Detective (USA),福尔摩斯-咨询侦探 （美版）,MDCD#375
mdcd,Sherlock Holmes - Consulting Detective Vol. II (Europe) (Disc 1),福尔摩斯-咨询侦探 卷 II （欧版） (DISC 1),MDCD#376
mdcd,Sherlock Holmes - Consulting Detective Vol. II (Europe) (Disc 2),福尔摩斯-咨询侦探 卷 II （欧版） (DISC 2),MDCD#377
mdcd,Sherlock Holmes - Consulting Detective Vol. II (USA) (Disc 1),福尔摩斯-咨询侦探 卷 II （美版） (DISC 1),MDCD#378
mdcd,Sherlock Holmes - Consulting Detective Vol. II (USA) (Disc 2),福尔摩斯-咨询侦探 卷 II （美版） (DISC 2),MDCD#379
mdcd,Shin Megami Tensei (Japan),真·女神转生 （日版）,MDCD#380
mdcd,Shining Force CD (Europe),光明力量 CD （欧版）,MDCD#381
mdcd,Shining Force CD (Japan),光明力量 CD （日版）,MDCD#382
mdcd,Shining Force CD (USA) (3R),光明力量 CD （美版） (3R),MDCD#383
mdcd,"Shining Force CD (USA) (5R, 6R)","光明力量 CD （美版） (5R, 6R)",MDCD#384
mdcd,Silpheed (Europe),银星战机 （欧版）,MDCD#385
mdcd,Silpheed (Japan) (Sample),银星战机 （日版） 体验版,MDCD#386
mdcd,Silpheed (Japan),银星战机 （日版）,MDCD#387
mdcd,Silpheed (USA),银星战机 （美版）,MDCD#388
mdcd,SimEarth (Japan),模拟地球 （日版）,MDCD#389
mdcd,Sing!! Sega Game Music Presented by B. B. Queens (Japan),唱！B.B.QUEENS推出的世嘉游戏音乐 （日版）,MDCD#390
mdcd,Slam City with Scottie Pippen (Europe) (Disc 1) (Fingers) (Demo),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 1) (FINGERS) (体验版),MDCD#391
mdcd,Slam City with Scottie Pippen (Europe) (Disc 1) (Fingers) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 1) (FINGERS) (MEGA-CD 32X),MDCD#392
mdcd,Slam City with Scottie Pippen (Europe) (Disc 1) (Fingers),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 1) (FINGERS),MDCD#393
mdcd,Slam City with Scottie Pippen (Europe) (Disc 2) (Juice) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 2) (JUICE) (MEGA-CD 32X),MDCD#394
mdcd,Slam City with Scottie Pippen (Europe) (Disc 2) (Juice),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 2) (JUICE),MDCD#395
mdcd,Slam City with Scottie Pippen (Europe) (Disc 3) (Mad Dog) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 3) (疯狗) (MEGA-CD 32X),MDCD#396
mdcd,Slam City with Scottie Pippen (Europe) (Disc 3) (Mad Dog),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 3) (疯狗),MDCD#397
mdcd,Slam City with Scottie Pippen (Europe) (Disc 4) (Smash) (Mega-CD 32X),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 4) (SMASH) (MEGA-CD 32X),MDCD#398
mdcd,Slam City with Scottie Pippen (Europe) (Disc 4) (Smash),斯考蒂·皮蓬与篮球城市 （欧版） (DISC 4) (SMASH),MDCD#399
mdcd,Slam City with Scottie Pippen (USA) (Disc 1) (Fingers) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 1) (FINGERS) (世嘉 CD 32X),MDCD#400
mdcd,Slam City with Scottie Pippen (USA) (Disc 1) (Fingers),斯考蒂·皮蓬与篮球城市 （美版） (DISC 1) (FINGERS),MDCD#401
mdcd,Slam City with Scottie Pippen (USA) (Disc 2) (Juice) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 2) (JUICE) (世嘉 CD 32X),MDCD#402
mdcd,Slam City with Scottie Pippen (USA) (Disc 3) (Mad Dog) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 3) (疯狗) (世嘉 CD 32X),MDCD#403
mdcd,Slam City with Scottie Pippen (USA) (Disc 3) (Mad Dog),斯考蒂·皮蓬与篮球城市 （美版） (DISC 3) (疯狗),MDCD#404
mdcd,Slam City with Scottie Pippen (USA) (Disc 4) (Smash) (RE-1),斯考蒂·皮蓬与篮球城市 （美版） (DISC 4) (SMASH) (RE-1),MDCD#405
mdcd,Slam City with Scottie Pippen (USA) (Disc 4) (Smash) (Sega CD 32X),斯考蒂·皮蓬与篮球城市 （美版） (DISC 4) (SMASH) (世嘉 CD 32X),MDCD#406
mdcd,"Slam City with Scottie Pippen (USA, Brazil) (Disc 1) (Fingers) (RE-1)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 1) (FINGERS) (RE-1)",MDCD#407
mdcd,"Slam City with Scottie Pippen (USA, Brazil) (Disc 2) (Juice) (RE-1)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 2) (JUICE) (RE-1)",MDCD#408
mdcd,"Slam City with Scottie Pippen (USA, Brazil) (Disc 3) (Mad Dog) (RE-1)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 3) (疯狗) (RE-1)",MDCD#409
mdcd,"Slam City with Scottie Pippen (USA, Brazil) (Disc 4) (Smash)","斯考蒂·皮蓬与篮球城市 (美国版,巴西版) (DISC 4) (SMASH)",MDCD#410
mdcd,"Smurfs, The (Europe) (En,Fr,De,Es,It)","蓝精灵 （欧版） (EN,FR,DE,ES,IT)",MDCD#411
mdcd,Snatcher (Europe) (Beta),诱拐者 （欧版） (测试版),MDCD#412
mdcd,Snatcher (Europe),诱拐者 （欧版）,MDCD#413
mdcd,Snatcher (USA),诱拐者 （美版）,MDCD#414
mdcd,"Software Toolworks' Star Wars Chess, The (Europe)",星球大战国际象棋 （欧版）,MDCD#415
mdcd,"Software Toolworks' Star Wars Chess, The (USA) (Alt)",星球大战国际象棋 （美版） (ALT),MDCD#416
mdcd,"Software Toolworks' Star Wars Chess, The (USA)",星球大战国际象棋 （美版）,MDCD#417
mdcd,Sol-Feace (Europe) (Alt),溶胶围墙 （欧版） (ALT),MDCD#418
mdcd,Sol-Feace (Europe),溶胶围墙 （欧版）,MDCD#419
mdcd,Sol-Feace (Japan),溶胶围墙 （日版）,MDCD#420
mdcd,Sol-Feace (USA) (RE2),溶胶围墙 （美版） (RE2),MDCD#421
mdcd,Sonic CD (Europe),索尼克 CD （欧版）,MDCD#422
mdcd,Sonic CD (Japan) (Demo),索尼克 CD （日版） (体验版),MDCD#423
mdcd,Sonic CD (USA) (RE125) (Alt),索尼克 CD （美版） (RE125) (ALT),MDCD#424
mdcd,Sonic CD (USA) (RE125),索尼克 CD （美版） (RE125),MDCD#425
mdcd,Sonic CD (USA),索尼克 CD （美版）,MDCD#426
mdcd,Sonic MegaMix (USA) (Unl),索尼克 MEGAMIX （美版） （未授权版）,MDCD#427
mdcd,Sonic The Hedgehog CD (Japan) (Beta),索尼克 CD （日版） (测试版),MDCD#428
mdcd,Sonic The Hedgehog CD (Japan),索尼克 CD （日版）,MDCD#429
mdcd,SoulStar & Battlecorps (Europe) (Demo),灵魂之星 & 战斗军团 （欧版） (体验版),MDCD#430
mdcd,SoulStar (Europe) (Demo),灵魂之星 （欧版） (体验版),MDCD#431
mdcd,"SoulStar (Europe) (En,Fr,De)","灵魂之星 （欧版） (EN,FR,DE)",MDCD#432
mdcd,SoulStar (Japan),灵魂之星 （日版）,MDCD#433
mdcd,SoulStar (USA),灵魂之星 （美版）,MDCD#434
mdcd,Space Ace (USA) (Demo),太空高手 （美版） (体验版),MDCD#435
mdcd,Space Ace (USA),太空高手 （美版）,MDCD#436
mdcd,"Space Adventure, The - Cobra - The Legendary Bandit (Europe)",太空探险 - 眼镜蛇 - 传说中的强盗 （欧版）,MDCD#437
mdcd,"Space Adventure, The - Cobra - The Legendary Bandit (USA)",太空探险 - 眼镜蛇 - 传说中的强盗 （美版）,MDCD#438
mdcd,Star Wars - Rebel Assault (Europe) (Demo) (Mega Power),星球大战 - 绝地大反击 （欧版） (体验版) (MEGA POWER),MDCD#439
mdcd,Star Wars - Rebel Assault (Europe) (Demo) (Sega Pro),星球大战 - 绝地大反击 （欧版） (体验版) (世嘉 PRO),MDCD#440
mdcd,Star Wars - Rebel Assault (Europe),星球大战 - 绝地大反击 （欧版）,MDCD#441
mdcd,Star Wars - Rebel Assault (Japan),星球大战 - 绝地大反击 （日版）,MDCD#442
mdcd,Star Wars - Rebel Assault (USA),星球大战 - 绝地大反击 （美版）,MDCD#443
mdcd,Starblade (Europe),星际保卫战 （欧版）,MDCD#444
mdcd,Starblade (Japan),星际保卫战 （日版）,MDCD#445
mdcd,Starblade (USA),星际保卫战 （美版）,MDCD#446
mdcd,Stellar-Fire (USA),恒星突击 （美版）,MDCD#447
mdcd,Super Strike Trilogy (USA) (Unl),超级三重打击 （美版） （未授权版）,MDCD#448
mdcd,Supreme Warrior (Europe) (Disc 1) (Mega-CD 32X),英雄 （欧版） (DISC 1) (MEGA-CD 32X),MDCD#449
mdcd,Supreme Warrior (Europe) (Disc 1),英雄 （欧版） (DISC 1),MDCD#450
mdcd,Supreme Warrior (Europe) (Disc 2) (Mega CD-32X),英雄 （欧版） (DISC 2) (MEGA CD-32X),MDCD#451
mdcd,Supreme Warrior (Europe) (Disc 2),英雄 （欧版） (DISC 2),MDCD#452
mdcd,Supreme Warrior (USA) (Disc 1) (Fire & Earth) (Sega CD 32X),英雄 （美版） (DISC 1) (FIRE & EARTH) (世嘉 CD 32X),MDCD#453
mdcd,Supreme Warrior (USA) (Disc 1) (Fire & Earth),英雄 （美版） (DISC 1) (FIRE & EARTH),MDCD#454
mdcd,Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu) (Sega CD 32X),英雄 （美版） (DISC 2) (WIND & FANG TU) (世嘉 CD 32X),MDCD#455
mdcd,Supreme Warrior (USA) (Disc 2) (Wind & Fang Tu),英雄 （美版） (DISC 2) (WIND & FANG TU),MDCD#456
mdcd,Surgical Strike (Brazil) (Sega CD 32X),精确打击 （巴西版） (世嘉 CD 32X),MDCD#457
mdcd,Surgical Strike (Europe),精确打击 （欧版）,MDCD#458
mdcd,Surgical Strike (Japan),精确打击 （日版）,MDCD#459
mdcd,Surgical Strike (USA) (Alt),精确打击 （美版） (ALT),MDCD#460
mdcd,Surgical Strike (USA),精确打击 （美版）,MDCD#461
mdcd,Switch (Japan),开关 （日版）,MDCD#462
mdcd,Syndicate (Europe),辛加迪 （欧版）,MDCD#463
mdcd,Tenbu Mega CD Special (Japan),天舞 MEGA CD 特别版 （日版）,MDCD#464
mdcd,Tenkafubu - Eiyuutachi no Houkou (Japan),天下布武-英雄们的咆哮 （日版）,MDCD#465
mdcd,"Terminator, The (Europe)",终结者 （欧版）,MDCD#466
mdcd,"Terminator, The (USA)",终结者 （美版）,MDCD#467
mdcd,Theme Park (Europe),主题乐园 （欧版）,MDCD#468
mdcd,Third World War (USA),第三次世界大战 （美版）,MDCD#469
mdcd,Thunder Storm FX (Japan),雷霆风暴 FX （日版）,MDCD#470
mdcd,"Thunderhawk (Europe) (Demo) (Mega Power, Sega Pro)","雷霆飞鹰 （欧版） (体验版) (MEGA POWER, 世嘉 PRO)",MDCD#471
mdcd,Thunderhawk (Europe) (Demo),雷霆飞鹰 （欧版） (体验版),MDCD#472
mdcd,"Thunderhawk (Europe) (En,Fr,De,Es) (RE)","雷霆飞鹰 （欧版） (EN,FR,DE,ES) (RE)",MDCD#473
mdcd,Thunderhawk (Japan) (Demo),雷霆飞鹰 （日版） (体验版),MDCD#474
mdcd,Thunderhawk (Japan),雷霆飞鹰 （日版）,MDCD#475
mdcd,Time Gal (Europe),时间少女 （欧版）,MDCD#476
mdcd,Time Gal (Japan),时间少女 （日版）,MDCD#477
mdcd,Time Gal (USA),时间少女 （美版）,MDCD#478
mdcd,TimeCop (Europe) (Demo),时空特警 （欧版） (体验版),MDCD#479
mdcd,Tomcat Alley (Australia),雄猫战机 (澳洲版),MDCD#480
mdcd,Tomcat Alley (Europe),雄猫战机 （欧版）,MDCD#481
mdcd,Tomcat Alley (France),雄猫战机 （法版）,MDCD#482
mdcd,Tomcat Alley (Germany),雄猫战机 （德版）,MDCD#483
mdcd,Tomcat Alley (Japan),雄猫战机 （日版）,MDCD#484
mdcd,Tomcat Alley (Spain),雄猫战机 (西班牙版),MDCD#485
mdcd,Tomcat Alley (USA) (Alt),雄猫战机 （美版） (ALT),MDCD#486
mdcd,Tomcat Alley (USA),雄猫战机 （美版）,MDCD#487
mdcd,Trivial Pursuit (USA),棋盘问答 （美版）,MDCD#488
mdcd,Ultraverse Prime (USA),超级英雄PRIME （美版）,MDCD#489
mdcd,Urusei Yatsura - Dear My Friends (Japan) (Sample),福星小子 - 我亲爱的朋友 （日版） 体验版,MDCD#490
mdcd,Urusei Yatsura - Dear My Friends (Japan),福星小子 - 我亲爱的朋友 （日版）,MDCD#491
mdcd,Vay (USA),VAY （美版）,MDCD#492
mdcd,Vay - Ryuusei no Yoroi (Japan),VAY - 流星之铠 （日版）,MDCD#493
mdcd,Wakusei Woodstock - Funky Horror Band (Japan),惑星伍德斯托之恐怖乐队 （日版）,MDCD#494
mdcd,Warau Salesman (Japan),笑面推销员 （日版）,MDCD#495
mdcd,Wheel of Fortune (USA),幸运轮盘 （美版）,MDCD#496
mdcd,Who Shot Johnny Rock (USA),谁杀了约翰尼·洛克 （美版）,MDCD#497
mdcd,Wild Woody (USA),啄木鸟伍迪 （美版）,MDCD#498
mdcd,Wing Commander (Japan),银河飞将 （日版）,MDCD#499
mdcd,Wing Commander (USA),银河飞将 （美版）,MDCD#500
mdcd,Winning Post (Japan),赛马大亨 （日版）,MDCD#501
mdcd,WireHead (USA),弹头 （美版）,MDCD#502
mdcd,Wolfchild (Europe),狼孩 （欧版）,MDCD#503
mdcd,Wolfchild (Japan),狼孩 （日版）,MDCD#504
mdcd,Wolfchild (USA),狼孩 （美版）,MDCD#505
mdcd,Wonder Dog (Europe),奇迹狗 （欧版）,MDCD#506
mdcd,Wonder Dog (Japan),奇迹狗 （日版）,MDCD#507
mdcd,Wonder Dog (USA) (RE),奇迹狗 （美版） (RE),MDCD#508
mdcd,WonderMega Collection (Japan),奇迹MEGA 精选集 （日版）,MDCD#509
mdcd,World Cup USA '94 (Europe),美国世界杯 '94 （欧版）,MDCD#510
mdcd,World Cup USA '94 (USA),美国世界杯 '94 （美版）,MDCD#511
mdcd,WWF - Rage in the Cage (Europe),WWF 笼中之怒 （欧版）,MDCD#512
mdcd,WWF - Rage in the Cage (USA),WWF 笼中之怒 （美版）,MDCD#513
mdcd,WWF Mania Tour - WWF - Rage in the Cage (Japan),WWF 疯狂之旅 - WWF 笼中之怒 （日版）,MDCD#514
mdcd,Yumemi Mystery Mansion (Australia),梦美 神秘大厦 (澳洲版),MDCD#515
mdcd,Yumemi Mystery Mansion (Europe) (Made in EU),梦美 神秘大厦 （欧版） (MADE IN EU),MDCD#516
mdcd,Yumemi Mystery Mansion (Europe) (Made in Japan),梦美 神秘大厦 （欧版） (MADE IN JAPAN),MDCD#517
mdcd,Yumemi Yakata no Monogatari (Japan) (Demo),夢見館物語 （日版） (体验版),MDCD#518
mdcd,Yumemi Yakata no Monogatari (Japan),夢見館物語 （日版）,MDCD#519
mdcd,Yumimi Mix (Japan),吉泽弓美 MIX （日版）,MDCD#520
mdcd,CD Sonic The Hedgehog (Japan) (Beta 1),索尼克刺猬 CD(日版)(测试版1),MDCD#521
mdcd,CD Sonic The Hedgehog (Japan) (Beta 2),索尼克刺猬 CD(日版)(测试版2),MDCD#522
mdcd,CD Sonic The Hedgehog (Japan) (Beta 3),索尼克刺猬 CD(日版)(测试版3),MDCD#523
mdcd,Marko (USA) (Unl),马尔科(美版),MDCD#524
mdcd,Sega CD Demo (Japan) (Proto),世嘉CD体验版(日版)(原型版),MDCD#525
mdcd,Sonic CD (Europe) (Beta 1),索尼克刺猬 CD(欧版)(测试版1),MDCD#526
mdcd,Sonic CD (Europe) (Beta 2),索尼克刺猬 CD(欧版)(测试版2),MDCD#527
mdcd,Sonic CD (USA) (Beta),索尼克刺猬 CD(美版)(测试版),MDCD#528
mdcd,Sonic The Hedgehog CD (Japan) (Beta 1)_2,索尼克刺猬 CD(日版)(测试版1),MDCD#529
mdcd,Sonic The Hedgehog CD (Japan) (Beta 2),索尼克刺猬 CD(日版)(测试版2),MDCD#530
mdcd,Sonic The Hedgehog CD (Japan) (Demo),索尼克刺猬 CD(日版)(体验版),MDCD#531
mdcd,Star Strike (USA) (Unl),星际出击(美版),MDCD#532
