system,game_id,game_name,ch_name,dlc_id,dlc_name,region
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000106,『VALKYRIE DRIVE -BHIKKHUNI-』猫耳つきフード(黒),JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000104,『VALKYRIE DRIVE -BHIKKHUNI-』猫耳サイバー(桃),JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000105,『VALKYRIE DRIVE -BHIKKHUNI-』猫耳サイバー(青),JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000138,『VALKYRIE DRIVE -BHIKKHUNI-』秘密警察,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000017,『VALKYRIE DRIVE -BHIKKHUNI-』紅兜,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000074,『VALKYRIE DRIVE -BHIKKHUNI-』脱ぎ掛けパンツ,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000018,『VALKYRIE DRIVE -BHIKKHUNI-』蒼兜,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000064,『VALKYRIE DRIVE -BHIKKHUNI-』貝殻,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000134,『VALKYRIE DRIVE -BHIKKHUNI-』貝殻水着,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000156,『VALKYRIE DRIVE -BHIKKHUNI-』越後屋のお気に入り水着,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000041,『VALKYRIE DRIVE -BHIKKHUNI-』金平糖,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000067,『VALKYRIE DRIVE -BHIKKHUNI-』風船 ピンク,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000066,『VALKYRIE DRIVE -BHIKKHUNI-』風船 ベージュ,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000151,『VALKYRIE DRIVE -BHIKKHUNI-』食パン,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000010,『VALKYRIE DRIVE -BHIKKHUNI-』麦わら帽子,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000059,『VALKYRIE DRIVE -BHIKKHUNI-』黒目線,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000080,『VALKYRIE DRIVE -MERMAID-』01特典「BLACK セイレーン アンクレット」,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000078,『VALKYRIE DRIVE -MERMAID-』01特典「BLACK ビクニ アンクレット」,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000079,『VALKYRIE DRIVE -MERMAID-』01特典「BLACK マーメイド アンクレット」,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000004,『VALKYRIE DRIVE -MERMAID-』01特典「楽園水着 BLACK BHIKKHUNI」,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000005,『VALKYRIE DRIVE -MERMAID-』01特典「楽園水着 BLACK MERMAID」,JPN
psvdlc,PCSG00632,VALKYRIE DRIVE -BHIKKHUNI-,女武神驱动：比基尼 [日文版],DLC-0000000000000006,『VALKYRIE DRIVE -MERMAID-』01特典「楽園水着 BLACK SIREN」,JPN
psvdlc,PCSG00633,UPPERS,UPPERS [日文版],DLC-0000000000000012,UPPERS クイーン衣装「BLAQUEEN」,JPN
psvdlc,PCSG00633,UPPERS,UPPERS [日文版],DLC-0000000000000001,UPPERS 追加プレイアブルキャラクター 大道寺先輩,JPN
psvdlc,PCSG00642,Fushigi no Gensokyo - The Tower of Desire,不可思议的幻想乡 [日文版],DLC-DLC0000000000004,PlayableCharacter - Momiji Inubashiri,JPN
psvdlc,PCSG00642,Fushigi no Gensokyo - The Tower of Desire,不可思议的幻想乡 [日文版],DLC-DLC0000000000002,The BulletReporter,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0002,アイエフのクラス『一陣の風』,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0003,セガミのクラス『我が道を行く者』,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0001,突撃☆未来のゲームセンター!,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0007,追加仕様『フィーバーゲージ上昇アップ』,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0004,追加仕様『入手クレジット超絶アップ』,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0005,追加仕様『入手経験値超絶アップ』,JPN
psvdlc,PCSG00644,Superdimension Neptune VS Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [日文版],DLC-NEPTUNEVSDLC0006,追加仕様『絶対アイテムドロップ』,JPN
psvdlc,PCSG00645,SUPERBEAT: XONiC,超酷节拍：音速 [日文版],DLC-SUPERBEAT00DLC01,XONiC PACK~7'S Rebirth~,JPN
psvdlc,PCSG00645,SUPERBEAT: XONiC,超酷节拍：音速 [日文版],DLC-SUPERBEAT00DLC04,XONiC PACK~Cranky's Pick,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA10,攻略対象 風町陽歌 追加,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA61,特典ボイス(ミス・モノクローム)  一緒に下校,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA60,特典ボイス(ミス・モノクローム)  朝の一幕,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA91,特典ボイス(優木苗)  一緒に下校,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA71,特典ボイス(望月エレナ)  一緒に下校,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA70,特典ボイス(望月エレナ)  朝の一幕,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA81,特典ボイス(朝比奈桃子)  一緒に下校,JPN
psvdlc,PCSG00670,ガールフレンド（仮）きみと過ごす夏休み,临时女友：与你一起度过的暑假 [日文版],DLC-GIRLFRIENDBETA50,特典ボイス(櫻井明音)  朝の一幕,JPN
psvdlc,PCSG00675,Kamen Rider: Battride War Sousei,假面骑士：斗骑大战 创生 [日文版],DLC-0000000000000007,追加キャラクター:仮面ライダーゴースト 闘魂ブースト魂,JPN
psvdlc,PCSG00675,Kamen Rider: Battride War Sousei,假面骑士：斗骑大战 创生 [日文版],DLC-0000000000000006,追加キャラクター:仮面ライダースペクター,JPN
psvdlc,PCSG00675,Kamen Rider: Battride War Sousei,假面骑士：斗骑大战 创生 [日文版],DLC-0000000000000008,追加キャラクター:仮面ライダーチェイサー,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01606CP007F01,なめろうのお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01605CP007E01,なめろうのトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01206CP003F01,まゆらのお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01205CP003E01,まゆらのトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC02009CP011J01,スターオーシャン5コラボコスチューム フィオーレ,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01010CP001J01,スターオーシャン5コラボコスチューム フィデル,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01308CP004J01,スターオーシャン5コラボコスチューム ミキ,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01408CP005J01,スターオーシャン5コラボコスチューム ヴィクトル,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC02007CP011F01,ユイのお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC02006CP011E01,ユイのトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01009CP001I01,ヴァルキリープロファイルコラボコスチューム アリューゼ,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01109CP002I01,ヴァルキリープロファイルコラボコスチューム アーリィ,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01508CP006I01,ヴァルキリープロファイルコラボコスチューム シルメリア,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01608CP007I01,ヴァルキリープロファイルコラボコスチューム ブラムス,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01708CP008I01,ヴァルキリープロファイルコラボコスチューム ルシオ,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01808CP009I01,ヴァルキリープロファイルコラボコスチューム レザード,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01208CP003I01,ヴァルキリープロファイルコラボコスチューム レナス,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01806CP009F01,僂人のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01805CP009E01,僂人のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01406CP005F01,光秀のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01405CP005E01,光秀のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01306CP004F01,小春のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01305CP004E01,小春のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01906CP010F01,恋のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01905CP010E01,恋のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01506CP006F01,朱雀のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01505CP006E01,朱雀のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01107CP002F01,蘭世のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01106CP002E01,蘭世のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01006CP001F01,遼のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01005CP001E01,遼のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC02106CP012F01,閻美のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC02105CP012E01,閻美のトナカイコスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01706CP008F01,霧谷のお正月コスチューム,JPN
psvdlc,PCSG00679,Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [日文版],DLC-DLC01705CP008E01,霧谷のトナカイコスチューム,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD12,BATTLE GAREGGA,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD08,Deathsmiles,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD07,Dodonpachi Resurrection,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD06,Fantasy Zone,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD05,Galaxy ForceII,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD09,Ketsui,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD02,Metal Black,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD01,Night Striker,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD15,PROGEAR,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD03,Ray Force,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD13,SIDE ARMS,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD10,SORCER STRIKER,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD04,Space Harrier,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD11,TERRA DIVER,JPN
psvdlc,PCSG00680,DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [日文版],DLC-DARIUSBURSTCSD14,VARTH,JPN
psvdlc,PCSG00681,Criminal Girls 2,罪恶少女 2 [日文版],DLC-ADDCONT000000000,クリミナルガールズ2 初回封入特典 「ドキドキなりきり兄妹プレイボイス」,JPN
psvdlc,PCSG00681,Criminal Girls 2,罪恶少女 2 [日文版],DLC-ADDCONT000000002,クリミナルガールズ2 追加コンテンツ 「スライムぶっかけ 純潔の白ver」,JPN
psvdlc,PCSG00681,Criminal Girls 2,罪恶少女 2 [日文版],DLC-ADDCONT000000001,クリミナルガールズ2 追加コンテンツ 「ドS教官向け 絶望おしおきシチュエーション」,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCMIK326019,CAスタイル 39,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCMIK325018,CAスタイル A,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCXPV832020,Hand in Hand,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCMIK324017,P4Dスタイル,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCXPV831014,Sharing The World,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXACCESCAOS011,「カオス」アクセサリアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXMODULCAOS006,「カオス」モジュールアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXACCESCUTE008,「キュート」アクセサリアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXMODULCUTE003,「キュート」モジュールアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXACCESCOOL009,「クール」アクセサリアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXMODULCOOL004,「クール」モジュールアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXACCESNEUT007,「ニュートラル」アクセサリアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXMODULNEUT002,「ニュートラル」モジュールアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXACCESBEAU010,「ビューティ」アクセサリアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXMODULBEAU005,「ビューティ」モジュールアンロックキー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCASHUMO012,ネル・ハク・咲音・テトモジュールパック,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLC39DAYO013,ミクダヨー,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXLIVEEDITP001,ライブエディットスタートパック,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCMIK323016,レーシングミク 2016 Ver.,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCYUKI39021,雪ミク 2010~2015パック,JPN
psvdlc,PCSG00683,Hatsune Miku: Project Diva X,初音未来：歌姬计划 X [日文版],DLC-PJDXDLCMIK322015,雪ミク 2016,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKADPIANO00001,adpiano01_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKAIOI00000001,aioi_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAYARK000001,BookAInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAYARK000002,BookBInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKMILI00000001,BookCInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKVK0000000001,BookDInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKBRIAN0000001,BookFInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKESHEN0000001,BookGInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAYARK000003,BookHInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKCYTUS0000001,BookIInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKCYTUS0000002,BookJInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKKNIGHT000001,BookKInfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKKNIGHT000002,chapter_k2_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKCRANKY000001,cranky_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKDSPIANO00001,dspiano01_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKCLASSIC00001,etude_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKLLOWER000001,llow_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKLUPPER000001,lup_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKM2UXNICODE01,m2uxnicode_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKMILI00000002,mili02_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKMILI00000003,mili03_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKNMST00000001,nmst_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRABPIT000001,rabpit01_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAC000000001,rac01_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAC000000002,rac02_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAC000000003,rac03_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAC000000004,rac04_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAC000000005,rac05_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKRAC000000006,rac06_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSAKUZYO00001,sakuzyo01_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSAMSARA00001,samsara_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKTIMELINE0001,timeline01_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSHATTER00002,v22shatteredmemories_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSHATTER00003,v23shatteredmemories_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSHATTER00004,v24shatteredmemories_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSHATTER00005,v30shatteredmemories_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKSHATTER00006,v31shatteredmemories_bookinfo,JPN
psvdlc,PCSG00685,Deemo ~The Last Recital~,古树旋律：最终演奏 [中日文版],DLC-BOOKYAMAJET00001,yamajet_bookinfo,JPN
psvdlc,PCSG00688,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,干物妹小埋！干物妹育成计划 [日文版],DLC-UMARUCHANDLC0001,オリジナルコスチューム「アイドル衣装」,JPN
psvdlc,PCSG00688,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,干物妹小埋！干物妹育成计划 [日文版],DLC-UMARUCHANDLC0002,オリジナルコスチューム「水着サンタ」,JPN
psvdlc,PCSG00689,To Love-Ru Trouble Darkness: True Princess,出包女王：真正的公主 [日文版],DLC-TOLOVERUTPDLC001,すけすけゴーグルくん,JPN
psvdlc,PCSG00689,To Love-Ru Trouble Darkness: True Princess,出包女王：真正的公主 [日文版],DLC-TOLOVERUTPDLC002,ナビボイス,JPN
